Latitude,Longitude,Depth_km,Magnitude,Cluster
-7.3365,128.9356,151.05,4.5,3
-5.5625,151.8606,33.352,5.2,3
38.8378,70.6248,10.0,4.8,2
43.4728,147.9039,44.501,4.4,2
43.5908,147.6524,35.0,4.7,2
58.227,-136.849,10.0,3.6,1
60.547,-139.8523,5.0,3.8,1
43.4097,147.835,35.0,5.0,2
60.567,-140.0227,5.0,4.1,1
-6.7507,131.2933,44.811,5.1,3
43.4104,147.8847,35.0,5.0,2
43.382,148.0115,10.0,5.2,2
43.5793,147.9402,35.0,4.3,2
43.5394,147.7812,35.0,4.8,2
60.4731,-139.6718,5.0,2.8,1
43.2082,148.2215,10.0,4.3,2
37.748166666667,-121.95083333333,10.06,2.9,1
13.0963,125.6848,10.0,4.2,2
37.749333333333,-121.945,8.91,2.76,1
37.747166666667,-121.9455,10.03,3.9,1
-18.0377,-178.5833,624.307,4.1,0
43.5958,147.717,35.0,5.1,2
18.279,-64.677666666667,84.29,3.23,1
17.996166666667,-66.781666666667,13.1,2.8,1
40.8014,142.0514,57.224,5.4,2
-58.3225,-24.8998,24.446,4.5,3
59.401,-152.979,78.0,2.8,1
44.4939,147.3328,78.971,4.4,2
43.5603,147.7479,35.0,4.9,2
43.601,147.8963,35.0,5.0,2
43.5316,147.9119,10.0,4.9,2
-35.5154,179.0807,10.0,4.1,3
43.6347,147.8298,10.0,4.8,2
36.7861,25.7763,10.0,4.0,2
-2.518,121.6537,10.0,4.3,3
51.4244,-176.0967,35.0,3.2,1
60.4013,-139.5045,5.0,2.5,1
51.2427,-177.1205,35.0,2.8,1
43.664,-105.1945,0.0,3.1,1
-6.5625,143.6975,10.0,4.3,3
53.334,-164.947,4.7,2.6,1
59.629,-152.918,89.5,2.8,1
-63.8354,173.0182,11.159,4.5,3
-52.3544,28.0513,10.0,4.5,3
-20.1183,-68.1067,151.442,5.3,3
-17.2313,-71.9149,72.708,4.2,3
54.467,-160.3228,35.0,2.7,1
50.3079,-174.2451,10.0,2.9,1
-17.5975,-69.6577,159.302,4.0,3
-22.001,-175.6772,73.286,4.9,3
-60.2485,-25.2422,10.0,4.1,3
60.5214,-139.6944,5.0,2.7,1
1.6029,127.2081,99.575,4.0,3
60.544,-139.961,5.0,3.8,1
60.5,-139.898,5.0,4.2,1
-63.458,173.854,10.0,4.3,3
51.1868,-178.5471,35.0,3.3,1
37.749,-121.94566666667,8.97,2.64,1
14.9206,144.7328,17.607,4.1,2
51.9548,179.5437,192.861,3.3,2
13.9134,144.6483,148.056,3.8,2
54.6555,-161.2388,35.0,2.7,1
44.0197,-128.6624,10.0,4.3,1
34.3685,-119.241,9.16,2.8,1
51.081,159.6891,10.0,4.4,2
-5.2321,102.4614,34.436,4.6,3
42.752,145.9512,35.0,5.2,2
34.377833333333,-119.24816666667,7.37,2.72,1
8.7445,-83.5964,36.54,4.1,3
42.7784,146.1329,30.408,4.8,2
42.7096,146.0547,10.0,5.2,2
51.2781,-176.9528,35.0,2.7,1
38.954,-123.05866666667,3.97,2.63,1
1.427,127.3958,82.03,4.3,3
0.4908,121.9251,121.632,5.0,3
60.6337,-139.9272,5.0,2.5,1
-63.7108,172.3365,10.0,5.3,3
54.5549,-159.6438,33.938,3.0,1
60.5963,-139.8423,7.832,3.4,1
40.393,-125.12183333333,10.0,2.75,1
36.237333333333,-120.836,7.01,3.29,1
-30.9679,-179.3514,199.19,4.6,3
-24.3772,179.9373,531.152,4.1,0
18.7385,-65.2605,63.51,3.05,1
58.82,-154.607,115.9,2.7,1
-63.8087,172.771,10.0,5.6,3
31.515833333333,-115.62883333333,3.85,2.87,1
-30.9601,-68.9483,112.498,4.3,3
60.439,-139.542,1.3,2.5,1
-25.384,179.6597,520.876,4.2,0
10.1964,126.1748,10.0,4.5,3
43.5911,147.3447,55.299,4.3,2
33.4962,71.9641,10.0,4.3,2
37.749833333333,-121.946,8.73,2.93,1
37.7485,-121.93266666667,4.93,2.5,1
37.743666666667,-121.95316666667,9.63,3.95,1
37.742833333333,-121.95383333333,9.56,3.77,1
-7.2875,39.9414,10.0,4.3,3
64.143,-148.033,97.3,3.2,1
51.7563,160.359,10.0,4.4,2
53.4673,-165.899,51.702,3.6,1
51.7074,160.1951,22.427,4.9,2
46.547,-123.366,40.33,2.65,1
53.8983,-166.6108,9.357,3.7,1
53.8999,-166.6306,5.871,3.7,1
-6.6687,155.1769,21.346,4.4,3
37.393166666667,-118.5715,5.04,2.99,1
60.5392,-139.8504,5.0,3.2,1
63.081,-150.948,120.9,3.2,1
-0.7716,-77.9623,10.0,5.1,3
49.9822,155.9471,76.485,4.4,2
39.7195,143.2649,36.166,4.7,2
31.734,-104.116,7.7789,2.6,1
13.4538,144.4261,122.074,4.0,2
-19.0185,-177.4555,627.268,4.3,0
-15.2859,-174.9259,243.231,4.6,3
44.4583,-105.4704,0.0,3.0,1
43.7205,-105.3569,0.0,3.3,1
52.2582,159.7259,50.987,4.2,2
59.987,-151.951,54.2,3.0,1
20.1066,148.0444,10.0,4.5,2
8.6096,126.9329,64.042,4.4,3
34.28,-116.76983333333,3.64,2.57,1
60.4342,-140.1938,5.0,2.7,1
44.3318,147.9332,94.8,4.4,2
33.474166666667,-116.49016666667,12.99,3.23,1
7.603,126.9087,35.051,4.1,3
-63.6798,173.3616,10.0,4.6,3
-13.6034,-74.7837,83.771,4.1,3
60.629,-139.981,5.0,2.5,1
-63.6835,172.6283,10.0,4.5,3
27.2631,53.8535,10.0,4.4,2
20.196,-156.62433333333,33.4,2.69,1
51.1452,-176.3378,10.0,2.7,1
-29.2831,-177.8099,10.0,4.7,3
-20.7635,-177.935,466.672,4.4,0
51.338,159.159,37.534,4.6,2
32.4181,140.0522,145.105,4.7,2
51.7462,-179.8228,106.321,3.3,1
40.8936,142.7446,46.719,4.1,2
-7.2788,126.5952,330.724,4.1,0
18.808,-66.427,20.06,3.03,1
-24.2455,-67.0137,217.234,4.1,3
-15.6033,-179.7463,10.0,4.4,3
60.4561,-139.7922,5.0,2.5,1
18.685666666667,-66.902666666667,19.76,2.76,1
14.3234,-92.6674,35.0,4.6,3
40.8139,143.0055,44.87,4.0,2
60.435,-139.3561,5.0,2.5,1
54.447,-159.9281,35.0,2.7,1
60.3991,-139.428,3.061,3.5,1
52.1314,-171.3643,10.0,3.0,1
36.2217,69.2333,37.263,4.6,2
60.461,-139.4812,5.0,2.8,1
36.2913,69.2473,35.0,5.3,2
18.9416,120.8161,31.531,4.4,2
7.7554,126.7636,64.549,4.9,3
-15.7203,-179.5763,10.0,5.7,3
40.9601,143.1043,35.0,4.0,2
26.1958,125.128,185.198,4.6,2
43.424,147.9825,38.731,4.3,2
51.7637,179.5731,91.669,2.6,2
-17.9614,-178.9021,544.976,4.5,0
8.7018,126.9099,35.0,5.2,3
51.8154,-167.2162,10.0,3.8,1
58.288,-136.784,8.9,2.9,1
32.182,-101.193,8.2275,2.5,1
56.905,-152.855,9.0,2.6,1
38.816,-122.78083333333,1.71,2.76,1
31.671,-104.365,6.0999,2.5,1
19.133,-68.0925,21.9,3.39,1
43.0759,148.3479,10.0,4.4,2
58.252,-136.821,4.6,4.0,1
-21.9951,-177.9062,359.768,4.3,0
-3.1423,127.5118,35.484,4.7,3
15.7751,119.3171,10.0,4.6,2
53.0932,159.8619,51.355,4.3,2
-21.113,-68.9959,113.218,4.1,3
48.5464,157.2603,10.0,4.8,2
-6.1334,154.5809,416.609,4.6,0
51.4075,-172.9352,35.0,3.2,1
18.7505,-68.1573,91.0,3.96,3
6.883,127.2192,10.0,4.7,3
60.771,-150.764,53.7,2.6,1
-61.9503,162.8643,10.0,5.2,3
5.1478,126.8482,80.331,4.4,3
-3.1926,146.9392,10.0,4.1,3
14.8483,119.8742,42.577,4.8,2
64.893,-149.083,2.9,3.4,1
18.053333333333,-65.543666666667,16.78,3.19,1
64.415,-146.749,1.8,2.5,1
13.7632,-92.0983,35.0,4.4,3
43.7031,147.7791,35.0,4.4,2
60.599,-140.0854,5.0,3.0,1
35.8665,-116.86766666667,6.04,3.5573812661485,1
51.1329,179.9225,35.0,2.6,2
-55.9161,-26.0767,10.0,4.5,3
55.9258,162.6895,46.586,4.1,2
49.9708,-177.5163,35.0,2.7,1
43.5116,147.8876,35.0,4.9,2
36.8954,141.0697,54.582,4.4,2
2.5581,95.8302,33.799,4.2,3
-6.2536,131.5376,88.657,4.4,3
28.743,-98.83,6.518,2.6,1
61.662,-151.058,65.2,2.7,1
60.5749,-139.9838,5.0,2.8,1
31.932,-103.404,5.7538,2.6,1
52.8123,159.953,38.0,5.9,2
40.510166666667,-122.22733333333,22.32,2.75,1
49.8776,155.9521,81.935,4.1,2
24.0702,121.7741,32.176,4.6,2
51.5468,159.6746,44.532,4.3,2
27.9608,142.7311,10.0,4.4,2
2.0198,99.0703,145.075,4.4,3
18.9848,-64.3905,53.0,3.67,1
43.754,147.8069,10.0,4.2,2
36.768166666667,-121.49266666667,7.38,2.73,1
65.182,-154.242,6.6,2.5,1
52.9289,-168.1132,64.83,3.2,1
60.5121,-140.0838,5.0,2.6,1
19.1135,-65.1045,93.15,3.43,1
-4.7558,152.7685,50.626,4.4,3
19.8566,121.3308,39.251,4.5,2
19.9353,121.2672,18.0,5.5,2
50.0947,159.2446,10.0,4.4,2
50.805,-174.2084,10.0,2.9,1
1.3857,125.7798,65.736,5.0,3
56.406,-157.156,43.4,2.7,1
39.8128,143.098,41.582,4.6,2
17.9525,-66.963666666667,10.67,2.53,1
-8.6951,110.3162,75.672,4.4,3
17.988,-66.008,79.71,2.74,1
-20.4745,-175.3687,173.019,4.9,3
4.9696,95.9887,10.0,4.6,3
47.6449,-69.8331,19.406,3.0,1
51.1507,159.343,10.0,4.3,2
39.4698,143.2567,35.0,4.3,2
31.949,-101.463,8.9111,2.6,1
-17.3134,-69.466,177.241,4.2,3
51.1051,-179.4465,23.871,2.5,1
31.739,-104.259,6.6125,2.7,1
-20.3697,169.2956,61.494,5.2,3
52.1365,159.2386,48.513,4.1,2
42.5123,-126.3787,10.0,3.5,1
39.9039,143.0208,42.192,4.6,2
26.1352,97.1858,10.0,4.6,2
52.8969,-167.9073,35.0,2.7,1
47.1469,152.3326,105.689,4.0,2
37.3103,-114.8325,0.0,2.82,1
60.5263,-140.1838,5.0,3.5,1
6.7182,-82.5956,10.0,5.6,3
51.4078,159.3352,35.0,4.3,2
-5.4174,129.2534,258.344,4.0,3
-18.4434,168.5671,95.772,5.0,3
42.6832,17.6545,10.0,4.4,2
38.3638,-26.6536,11.492,4.5,2
50.6573,-173.9832,10.0,2.6,1
-15.7027,-177.938,438.779,4.1,0
60.564,-140.0435,5.0,2.5,1
41.0658,83.2521,10.0,4.5,2
53.495,-165.646,24.7,2.5,1
-63.4005,-167.8857,10.0,4.6,3
-16.7324,-177.4109,400.264,5.4,0
59.944,-152.193,77.7,2.8,1
-16.543,-174.0424,164.566,4.4,3
-58.6643,-25.2234,35.0,5.6,3
18.0303,-68.698,7.0,3.46,1
60.4134,-139.5703,5.0,2.5,1
-0.6773,97.1344,10.0,4.5,3
-10.5475,91.5157,10.0,4.6,3
39.1705,145.3626,10.0,4.4,2
56.3528,-148.6219,10.0,3.0,1
17.995666666667,-66.957166666667,7.91,2.51,1
-23.8942,179.6029,568.441,4.5,0
60.59,-140.039,5.0,2.5,1
18.795666666667,-67.95,71.24,3.39,1
60.4054,-139.6432,5.0,3.2,1
27.5427,139.8854,486.645,4.3,0
30.0712,69.8249,10.0,4.4,2
40.498666666667,-124.82366666667,23.27,2.81,1
57.145,-157.625,1.2,2.5,1
60.435,-147.455,22.0,2.5,1
60.5944,-139.8789,5.0,2.6,1
18.6559,145.5107,227.258,4.5,2
59.927,-152.764,94.6,2.6,1
-0.4941,67.5628,10.0,4.3,3
35.900333333333,-117.67683333333,1.98,3.07,1
41.2916,142.346,51.965,5.0,2
53.0231,-173.3531,208.727,3.2,1
-0.5648,134.7547,21.378,4.3,3
60.3903,-139.344,5.0,2.8,1
60.3869,-139.4218,5.0,2.9,1
-7.5435,128.2641,152.143,4.3,3
60.5316,-139.9813,5.0,2.5,1
61.09,-147.384,14.3,2.9,1
58.865,-152.09,42.1,2.6,1
43.5148,148.0085,10.0,4.3,2
12.6793,-88.4711,62.909,4.3,3
0.0096,123.5546,137.497,4.3,3
51.1275,178.7395,10.0,2.9,2
37.750833333333,-121.9485,8.36,2.95,1
-5.3724,68.6478,10.0,4.6,3
43.4286,148.1529,10.0,4.6,2
50.088,-174.6197,14.826,2.6,1
43.4857,147.8117,35.0,4.0,2
10.8074,-62.9704,122.966,4.0,3
31.9149,104.5459,10.0,4.3,2
34.157166666667,-117.42783333333,6.48,3.14,1
51.1909,-179.4034,35.0,2.9,1
44.0395,147.4985,35.0,4.3,2
41.1716,-116.6914,11.6332,2.73,1
-5.6327,147.7505,181.355,4.4,3
27.8628,131.2057,10.0,4.7,2
60.555,-139.998,5.0,2.5,1
60.5419,-139.9118,5.0,2.9,1
45.2558,149.7259,75.248,4.6,2
43.5441,148.0251,10.0,5.2,2
46.5109,155.5768,10.0,4.4,2
51.3583,158.5449,35.0,4.4,2
36.6364,36.4572,10.0,4.1,2
60.244,-139.936,5.0,3.0,1
60.256,-139.963,5.0,3.8,1
60.288,-139.915,5.0,3.2,1
51.0996,174.7011,10.0,3.5,2
27.9134,51.8213,10.0,4.1,2
40.495833333333,-124.77616666667,24.13,2.8,1
56.3789,-148.6739,9.697,5.0,2
44.3837,149.5287,35.0,5.1,2
51.3132,-177.0122,35.0,2.6,1
61.608,-146.401,8.7,2.5,1
51.3571,-176.9534,35.0,2.9,1
18.8732,145.3521,372.736,3.9,0
60.449,-139.482,1.6,2.6,1
2.0579,127.2379,88.129,4.4,3
40.7972,142.1268,58.921,4.3,2
23.9928,49.1093,10.0,4.0,2
60.4017,-139.6951,5.0,2.9,1
61.251,-150.353,38.2,2.6,1
32.9407,-119.9107,10.0,3.4,1
42.3604,81.1837,10.0,4.2,2
59.291,-153.162,93.9,3.2,1
32.9767,139.6336,192.741,4.2,2
51.4523,-179.8721,66.399,2.5,1
-23.4783,179.7963,554.606,4.2,0
42.6986,148.5185,10.0,4.0,2
60.501,-139.633,3.2,2.6,1
65.201,-154.292,4.4,2.6,1
60.544,-140.002,7.5,2.5,1
53.5829,-166.3967,70.15,3.5,1
59.135,-134.915,10.3,3.5,1
57.122,-157.625,2.6,3.5,1
43.3963,148.0922,10.0,4.6,2
51.445,-178.243,13.0,2.9,1
-15.5576,-172.8108,10.0,4.7,3
62.033,-150.688,63.9,2.6,1
-18.3819,-177.7835,568.771,4.4,0
-5.1266,102.6714,38.826,4.1,3
60.5675,-140.199,5.0,2.5,1
52.694,-169.684,15.076,2.8,1
-6.9036,155.6917,35.0,4.6,3
60.272,-139.926,3.1,2.5,1
60.5179,-139.9667,5.0,2.8,1
34.393166666667,-119.25516666667,4.31,3.3,1
58.19,-153.536,62.8,2.5,1
42.539,130.6594,575.724,4.4,0
35.4073,20.488,38.482,4.0,2
37.750166666667,-121.9485,8.89,2.99,1
-43.5631,-16.1095,10.0,4.6,3
-43.7809,-16.2259,10.0,5.0,3
-43.6591,-16.3214,10.0,5.1,3
-22.2808,-176.4127,10.0,4.8,3
13.7614,120.7577,162.819,4.2,3
36.9515,30.8279,105.95,4.1,2
37.2812,20.2044,46.918,4.2,2
60.57,-139.774,5.0,2.6,1
60.612,-140.07,2.2,2.6,1
60.168,-151.855,79.9,3.3,1
-25.9649,179.6835,508.72,4.9,0
60.616,-140.181,0.9,2.6,1
48.1893,153.2737,140.047,4.5,2
51.3192,159.3399,29.101,4.7,2
-11.6932,163.4164,10.0,5.2,3
50.2022,178.1958,10.0,3.2,2
17.484,-66.690833333333,13.88,2.72,1
59.811,-150.12,12.5,2.5,1
60.618,-152.026,76.5,2.8,1
-32.9668,-70.285,113.707,4.2,3
-18.0453,-177.8588,620.421,4.4,0
44.7058,146.4943,156.664,4.2,2
-27.5598,-70.1251,91.382,4.1,3
-4.7414,122.6823,10.0,4.4,3
40.9265,143.0232,35.0,5.1,2
41.8431,-126.6067,10.0,2.9,1
42.0641,-126.2604,10.0,3.5,1
41.7789,-126.8464,10.0,3.2,1
54.0445,-161.1587,10.0,2.7,1
11.6461,-86.4167,87.746,4.5,3
52.3467,160.6799,10.0,4.1,2
18.1125,-66.1173,24.0,3.24,1
60.5306,-139.9893,5.0,3.1,1
0.8882,-29.6473,10.0,4.5,3
38.8057,141.7486,94.269,4.5,2
18.360833333333,-67.539166666667,11.8,2.93,1
-22.0283,-68.5443,117.636,4.0,3
40.434166666667,-125.215,10.0,2.69,1
34.488333333333,-119.01733333333,10.52,2.79,1
60.5355,-140.0276,5.0,2.6,1
62.346,-148.804,26.9,2.9,1
-17.1006,168.4113,215.635,4.2,3
60.448,-139.857,1.7,2.5,1
53.5945,-166.3976,65.389,3.1,1
-1.5529,-77.7537,181.434,4.1,3
60.5235,-139.9549,5.0,2.5,1
58.731,-152.235,42.1,2.5,1
56.865,-154.676,10.7,2.7,1
37.4097,20.1314,16.436,5.4,2
31.935,-103.392,6.6766,2.5,1
14.17,145.8188,80.0,5.6,2
60.467,-139.7008,6.783,2.7,1
60.5621,-139.9804,5.0,3.3,1
-16.3458,-74.3318,37.824,4.0,3
60.4622,-139.6775,5.0,2.7,1
60.4208,-139.4767,5.0,2.6,1
51.8448,178.3845,112.155,2.6,2
41.02,142.8972,41.31,4.4,2
-6.2417,130.006,159.763,4.3,3
61.729,-147.692,24.9,3.0,1
60.6087,-139.976,6.327,3.7,1
31.939,-103.389,7.1252,3.4,1
43.7751,-105.3799,0.0,3.0,1
25.405,66.512,10.0,4.8,2
-28.3037,62.7506,10.0,5.0,3
51.7312,161.2012,34.0,5.7,2
58.302,-154.214,77.5,2.5,1
51.3409,-176.3602,35.0,3.3,1
58.086,-154.696,80.0,2.6,1
51.383,-176.3758,42.421,4.9,1
36.6555,-106.8086,5.833,3.6,1
51.6416,-176.4803,58.164,3.7,1
17.901833333333,-68.499,20.09,3.32,1
48.527333333333,-121.79833333333,5.67,2.94,1
-18.5726,-69.7518,126.799,4.3,3
43.8555,147.7179,31.247,4.4,2
60.6182,-139.9292,2.9,3.5,1
48.526333333333,-121.80066666667,5.48,2.6,1
-60.7713,-51.9006,10.0,4.7,3
-19.6384,-177.7592,585.953,4.2,0
60.417,-139.503,2.2,2.5,1
60.564,-139.882,16.6,2.5,1
60.4084,-139.5038,5.0,2.5,1
-40.4194,175.8995,38.186,4.0,3
60.352,-139.5884,3.559,2.9,1
56.4829,113.4066,10.0,4.3,2
-46.9301,-13.7452,10.0,4.8,3
40.347666666667,-124.85983333333,16.46,2.83,1
-8.5712,111.0566,117.464,4.1,3
-47.2927,-13.4534,10.0,4.5,3
58.984,-154.407,124.9,2.5,1
51.826,-178.4595,129.334,3.1,1
60.3281,-139.4483,10.0,3.2,1
31.947,-101.463,8.8135,2.7,1
48.8886,154.8832,85.256,4.5,2
36.2039,36.1124,10.0,4.1,2
36.5712,16.9247,10.0,4.2,2
0.2561,98.4728,41.103,4.4,3
18.735666666667,-65.7825,19.99,3.02,1
-30.6442,-71.7215,27.556,4.7,3
60.025,-153.298,135.1,2.7,1
51.8362,160.4527,10.0,5.3,2
-20.673,-178.5956,603.163,4.9,0
6.3466,127.3576,10.0,4.6,3
37.758,-121.939,7.64,2.55,1
-21.7442,-68.9232,96.382,4.2,3
58.618,-154.333,7.6,2.5,1
69.615,-144.662,10.6,2.7,1
-47.2853,97.2931,10.0,4.6,3
-47.3288,97.6416,10.0,4.4,3
60.448,-139.571,2.3,2.6,1
-47.4548,97.5199,10.0,4.6,3
-47.1298,97.264,10.0,4.4,3
-47.2472,97.1715,10.0,4.4,3
60.211,-150.691,46.8,2.5,1
17.9395,-66.905833333333,9.03,2.58,1
6.2254,125.8788,125.466,4.4,3
60.566,-139.924,7.4,2.6,1
51.378,-176.8699,35.0,3.0,1
60.5031,-139.9587,5.0,2.5,1
11.9988,-89.3955,10.0,4.2,3
60.5524,-139.9761,5.0,2.5,1
60.5471,-140.0231,5.0,2.7,1
-1.7712,128.6834,10.0,4.4,3
60.4723,-139.6389,5.0,2.6,1
54.5971,-160.1969,29.913,3.0,1
-39.3222,-75.076,10.0,4.3,3
60.427,-139.506,0.7,2.5,1
-58.7745,-25.6748,71.668,5.3,3
38.379333333333,-122.605,5.67,3.33,1
60.015,-141.443,13.1,2.7,1
43.3059,145.2408,51.87,4.3,2
38.3775,-122.6045,4.64,3.08,1
38.373,-122.604,3.13,4.03,1
-9.4878,110.4116,10.0,4.0,3
-24.1137,-66.7998,198.342,4.3,3
64.913,-148.74,6.4,3.2,1
43.7643,-105.1291,0.0,2.9,1
40.161,142.5495,42.412,4.3,2
31.956,-101.463,7.6904,2.6,1
60.362,-139.513,4.0,2.7,1
-11.9882,167.8248,332.414,4.2,0
19.7774,121.4049,36.623,4.5,2
-1.7675,-78.0415,155.618,4.5,3
31.945,-101.459,8.374,2.8,1
31.5955,-115.58783333333,7.5,3.39,1
37.0518,136.6567,7.591,4.9,2
19.2015,-155.37866666667,29.24,2.68,1
60.472,-139.553,5.0,2.5,1
62.489,-151.207,78.8,2.7,1
41.1977,142.6177,45.719,4.7,2
60.5375,-139.8548,5.4,3.1,1
51.8838,-176.8815,146.46,3.0,1
52.1598,-177.5431,160.04,3.8,1
60.314,-152.344,93.6,2.9,1
50.0273,-174.5562,10.0,3.4,1
-59.3012,-60.2417,10.0,4.8,3
60.559,-139.88,7.5,2.5,1
18.693166666667,-67.088833333333,57.32,3.0,1
40.987,141.9201,61.123,4.3,2
31.936,-103.388,5.8435,2.8,1
37.0702,136.649,10.0,4.8,2
41.4541,142.1713,60.966,4.3,2
60.361,-151.877,76.5,2.6,1
1.9913,126.4277,54.045,5.1,3
-7.1995,125.6981,504.307,4.6,0
63.218,-150.355,107.2,2.5,1
49.5245,155.7098,87.713,4.8,2
-13.0398,166.7778,125.525,4.3,3
29.074,-97.829,6.9835,2.8,1
18.109666666667,-66.3795,6.61,2.9,1
-35.8507,-102.4356,10.0,5.4,3
-6.096,142.6566,10.0,4.4,3
-58.9791,-149.8336,10.0,4.6,3
-43.7903,-16.0949,10.0,4.6,3
-59.9209,-151.1211,10.0,4.8,3
60.5139,-140.0001,5.0,2.6,1
61.171,-151.057,51.0,3.0,1
40.7657,141.9948,57.69,4.1,2
-59.2854,-24.9625,10.0,4.2,3
39.8072,143.6256,10.0,5.0,2
31.715,-104.525,4.2542,2.5,1
60.413,-139.501,5.6,2.5,1
28.605,84.1716,10.0,4.3,2
-4.8068,134.1588,10.0,4.5,3
27.945,140.802,10.0,4.7,2
76.8813,17.7424,10.0,4.0,2
-43.0653,-82.4902,10.0,4.6,3
19.5368,-65.3655,68.0,3.66,1
53.128,-167.2106,53.339,3.0,1
52.7948,-167.5829,35.0,2.8,1
60.4308,-139.8808,5.0,2.5,1
-21.0632,-68.3817,141.939,4.1,3
60.4166,-139.4644,5.0,3.7,1
20.0407,121.4317,35.0,4.4,2
59.885,-152.506,72.8,2.7,1
60.3451,-139.3363,5.0,3.3,1
60.5366,-139.9898,5.0,4.2,1
34.486333333333,-119.01816666667,11.12,3.63,1
-3.2368,101.3683,58.687,5.2,3
1.5998,127.3177,122.004,4.4,3
60.5979,-140.0375,5.0,2.7,1
51.167,-179.592,35.0,3.1,1
49.717,158.4175,10.0,4.4,2
40.4899,143.6278,28.747,4.2,2
37.183,141.0446,60.182,4.4,2
-7.3932,128.8747,168.354,4.1,3
43.6254,-105.3842,0.0,3.1,1
40.5846,143.6757,31.769,4.5,2
37.761166666667,-121.9415,8.26,2.59,1
34.3825,-119.25816666667,7.28,2.73,1
13.2092,-91.2553,10.0,4.7,3
31.665,-104.349,6.4331,2.5,1
-17.1914,-174.0296,126.222,4.0,3
0.1486,121.9721,199.306,4.7,3
22.4946,144.2377,40.329,4.3,2
16.6492,119.729,10.0,4.6,2
60.4465,-139.5815,4.19,3.6,1
-12.5365,167.0174,201.186,4.7,3
-10.4067,124.4798,10.0,4.4,3
24.146,121.9376,33.827,4.1,2
55.8041,-160.1674,11.961,3.6,1
40.411666666667,-125.08183333333,10.0,2.75,1
18.1285,-66.351833333333,13.62,2.5,1
18.8319,146.0976,116.375,4.2,2
-3.9733,140.7437,63.278,4.1,3
5.6678,126.4752,99.491,4.5,3
30.4466,69.518,37.479,4.4,2
-24.0778,179.7929,535.224,4.1,0
-23.9419,-66.6591,206.061,4.3,3
57.3297,-32.9584,10.0,4.5,2
-59.0011,-25.6684,72.555,5.0,3
60.5981,-139.994,5.0,3.1,1
6.4483,94.1726,78.481,4.3,3
30.0753,69.7393,10.0,4.4,2
-17.3385,-178.7291,560.43,4.2,0
62.04,-149.314,2.5,3.0,1
59.855,-153.961,156.6,3.5,1
60.4956,-139.707,5.0,2.7,1
60.5146,-139.6301,5.0,3.0,1
-20.0198,66.1558,10.0,4.3,3
-21.2293,-68.984,90.292,5.4,3
-17.8062,-178.7594,564.786,4.3,0
2.2496,123.9124,355.442,4.3,0
60.253,-151.072,49.3,2.6,1
-22.581,171.0902,62.341,4.6,3
51.7754,178.2568,116.093,3.4,2
52.1512,178.3529,108.0,5.5,2
60.586,-139.9448,3.622,2.7,1
59.637,-152.931,88.1,2.5,1
-1.7801,-79.0621,10.0,4.0,3
60.5029,-139.8706,5.0,2.5,1
51.3089,-172.7612,10.0,3.3,1
18.530833333333,-66.4025,70.05,2.97,1
31.643,-104.598,4.5874,2.9,1
17.961,-66.358333333333,7.26,2.77,1
63.274,-151.648,6.1,2.9,1
31.656,-104.382,6.0999,2.6,1
10.9166,93.7806,167.634,4.2,3
41.0241,142.1743,66.79,4.6,2
51.2878,-176.0681,23.302,3.6,1
-17.6163,-178.9715,545.413,4.4,0
-20.6232,-177.9692,515.368,4.4,0
51.1956,-178.131,27.84,3.0,1
51.8057,-173.3286,35.0,2.9,1
18.048333333333,-67.060666666667,12.78,2.74,1
6.7996,-46.4776,10.0,4.3,3
51.0318,-178.1337,10.0,3.2,1
38.6364,-97.1226,5.0,2.6,1
60.6862,-139.7528,5.0,2.8,1
51.358,-177.3953,35.0,3.5,1
7.6037,126.9374,35.0,4.4,3
60.5786,-139.7403,5.0,3.7,1
16.3711,-59.5654,10.0,4.3,3
42.5391,-108.38,10.469,3.8,1
60.5043,-139.952,5.0,2.8,1
41.2835,142.4972,48.346,4.3,2
35.5545,-120.79483333333,5.13,3.46,1
31.3103,103.9332,10.0,4.4,2
60.5966,-139.9188,1.882,3.1,1
8.2613,127.4213,10.0,4.9,3
54.6485,-162.618,67.486,3.1,1
32.3881,137.523,367.01,5.3,0
60.5586,-140.0081,5.279,2.6,1
60.5397,-140.0802,4.554,2.5,1
51.2466,-178.4712,29.824,2.9,1
52.0654,-169.3422,13.442,4.8,1
60.5247,-139.8641,5.0,2.8,1
54.2539,-162.5487,28.052,2.7,1
50.8904,156.8617,78.899,5.2,2
-0.8814,132.2985,39.418,4.0,3
50.1114,179.9086,10.0,3.9,2
34.5682,32.4728,10.0,4.2,2
44.404,33.2724,9.359,4.1,2
60.6064,-140.0927,5.0,4.2,1
60.4581,-139.7769,5.0,2.9,1
-31.4451,78.9003,10.0,5.0,3
49.7307,155.9237,68.412,4.3,2
55.155,-158.779,1.7,2.7,1
-3.0501,130.262,26.245,4.6,3
60.5867,-139.9766,5.0,2.7,1
37.642,77.8563,10.0,4.4,2
-5.0344,101.7423,10.0,4.4,3
40.957,143.0467,44.77,4.0,2
-59.6091,-26.2882,104.606,5.1,3
60.3532,-139.4132,5.0,2.5,1
43.3609,-127.254,10.0,3.2,1
18.8795,-65.262,22.28,3.13,1
18.878666666667,-65.271666666667,32.22,3.07,1
41.1082,142.9076,57.545,4.1,2
